id,category,country,name,hit
13724232,Finanzstatus,sweden,nordic data resources > se > j struggling latecomers > j31 low-key starters,struggl(ing|er)
13724230,Finanzstatus,sweden,nordic data resources > se > m restrained traditionals > m37 low spending elders,tradition
13723667,Gesundheit,austria,gfk > at > purchasing power for retail product lines > tobacco products > 3: high,tobacco
15281638,Gesundheit,belgium,xaxisbel_gs_predicts_quitsmoking,smok(ing|er)
15101157,Gesundheit,denmark,branded data > nordic data resources > denmark > interests > interested in weightloss (power reach),(over)?weight( loss)?
11155830,Gesundheit,denmark,branded data > nordic data resources > denmark > interests > interested in weightloss (super target),(over)?weight( loss)?
13723914,Gesundheit,denmark,gfk > dk > purchasing power for retail product lines > tobacco products > 3: high,tobacco
14658679,Gesundheit,denmark,groupmnordic_nestle_negative_keywords_baby_infants_pregnancy_dk,pregnan(t|cy)
14658346,Gesundheit,denmark,groupmnordic_nestle_negative_keywords_weight-loss_dk,(over)?weight( loss)?
21328623,Gesundheit,denmark,mediaiq_neg_tomboladenmarkgamblingaddiction,addict
14725398,Gesundheit,denmark,xaxisdk_baby_pregnant_no,pregnan(t|cy)
15396016,Gesundheit,denmark,xaxisdk_gs_predicts_quitsmoking,smok(ing|er)
21019194,Gesundheit,finland,eyeota - fi ndr - 21 kantar mind - kantar mind lifestyle - kantar quit smoking,smok(ing|er)
13722589,Gesundheit,finland,gfk > fi > purchasing power for retail product lines > tobacco products > 3: high,tobacco
21301533,Gesundheit,finland,xaxisfi_warner_bros_weight_loss_eng,(over)?weight( loss)?
21301503,Gesundheit,finland,xaxisfi_warner_bros_weight_loss_fin,(over)?weight( loss)?
13716567,Gesundheit,france,fidall > fr > pharmacy product buyers > la ligue contre le cancer,cancer
13720353,Gesundheit,france,fidall > fr > retailers customers > weightwatchers,(over)?weight( loss)?
4072998,Gesundheit,france,international_eu - france dieting and weight loss,(over)?weight( loss)?
18114419,Gesundheit,france,mbbmedia_fr_culture_kwet_menopause_femmes45yo_custom,menopause
15909240,Gesundheit,france,mediaiq_abbott_diabetes_kw_french,diabet(es|ic)
25164121,Gesundheit,france,mediaiq_abbott_hcp_diabetes_fr,diabet(es|ic)
617473,Gesundheit,france,mediaiq_gs_french_disability,disab(led|ility)
18648965,Gesundheit,france,nielsen france - social - lifestyle - weight loss,(over)?weight( loss)?
8576938,Gesundheit,france,oracle country-specific audiences > france (fr) > hobbies and interests (affinity) > health and fitness > wellness > dieting and weight loss,(over)?weight( loss)?
15035558,Gesundheit,france,the weather channel (ibm) > france weather conditions > arthritis symptoms,arthritis
15035559,Gesundheit,france,the weather channel (ibm) > france weather conditions > asthma symptoms,asthma
15035561,Gesundheit,france,the weather channel (ibm) > france weather conditions > migraines symptoms,migraine
25419978,Gesundheit,germany,adsquare data alliance > de > place visits > by brand > shopping > consumer goods > specialty store > amplifon,shopp(er|ing)
24738177,Gesundheit,germany,adyoulikesa_neg_pmi_de_specific_health_family_covid_smoking,smok(ing|er)
15669630,Gesundheit,germany,custom segments > adex|germany|gutefrage|interests|healthyliving|alternativemedicine,medic(al|ine)
15669634,Gesundheit,germany,custom segments > adex|germany|gutefrage|interests|healthyliving|weightloss,(over)?weight( loss)?
21790035,Gesundheit,germany,eyeota - miq - de kantar media tgi - lifestyle - has tried to give up smoking in last 12 months,smok(ing|er)
21790040,Gesundheit,germany,eyeota - miq - de kantar media tgi - lifestyle - smoker,smok(ing|er)
1388423,Gesundheit,germany,gamned_gamned_pregnancy_young_mom_de,pregnan(t|cy)
13722782,Gesundheit,germany,gfk > de > purchasing power for retail product lines > tobacco products > 3: high,tobacco
4074148,Gesundheit,germany,international_eu - germany dieting and weight loss,(over)?weight( loss)?
8576955,Gesundheit,germany,oracle country-specific audiences > germany (de) > hobbies and interests (affinity) > health and fitness > wellness > dieting and weight loss,(over)?weight( loss)?
11064463,Gesundheit,germany,roqad_diabetes_german,diabet(es|ic)
437070,Gesundheit,germany,serranetga_diabetes_de,diabet(es|ic)
26345102,Gesundheit,germany,sqreem_de_int_diabetes,diabet(es|ic)
15036211,Gesundheit,germany,the weather channel (ibm) > germany weather conditions > arthritis symptoms,arthritis
15036212,Gesundheit,germany,the weather channel (ibm) > germany weather conditions > asthma symptoms,asthma
7654229,Gesundheit,germany,the weather channel (ibm) > germany weather conditions > migraines symptoms,migraine
15286357,Gesundheit,germany,xaxisde_gs_predicts_quitsmoking,smok(ing|er)
14236741,Gesundheit,germany,xaxisde_redbull_keywords_paedophilie,phil[ei]
15043855,Gesundheit,germany,zeotap > germany > interest > smokers,smok(ing|er)
24737938,Gesundheit,italy,adyoulikesa_neg_pmi_it_specific_health_family_covid_smoking,smok(ing|er)
13773374,Gesundheit,italy,data owners > ketchup adv > it > intent family & parenting > intent adoption,parent(hood)?
13597917,Gesundheit,italy,data owners > ketchup adv > it > intent family & parenting > intent babies & toddlers,parent(hood)?
4075166,Gesundheit,italy,international_eu - italy dieting and weight loss,(over)?weight( loss)?
13725594,Gesundheit,italy,mobilewalla > it > health &amp;  fitness > diet and weight loss,(over)?weight( loss)?
8576972,Gesundheit,italy,oracle country-specific audiences > italy (it) > hobbies and interests (affinity) > health and fitness > wellness > dieting and weight loss,(over)?weight( loss)?
18282951,Gesundheit,italy,zeotap > italy > purchase intent > weightloss,(over)?weight( loss)?
1346747,Gesundheit,portugal,web3_lose-weight-pt,(over)?weight( loss)?
9923610,Gesundheit,romania,xaxisro_en_bayer_elevit_pregnancy,pregnan(t|cy)
15278380,Gesundheit,romania,xaxisro_gs_predicts_quitsmoking,smok(ing|er)
9923591,Gesundheit,romania,xaxisro_ro_bayer_elevit_pregnancy,pregnan(t|cy)
21670217,Gesundheit,spain,"audience 78463, es > cosmetic surgery",surgery
8255413,Gesundheit,spain,experian sp - fmcg - cigarettes smoker,smok(ing|er)
13723818,Gesundheit,spain,gfk > es > purchasing power for retail product lines > tobacco products > 3: high,tobacco
4070362,Gesundheit,spain,international_eu - spain dieting and weight loss,(over)?weight( loss)?
13725276,Gesundheit,spain,mobilewalla > es > health & fitness > diet and weight loss,(over)?weight( loss)?
8577010,Gesundheit,spain,oracle country-specific audiences > spain (es) > hobbies and interests (affinity) > health and fitness > wellness > dieting and weight loss,(over)?weight( loss)?
15035704,Gesundheit,spain,the weather channel (ibm) > spain weather conditions > arthritis symptoms,arthritis
15035705,Gesundheit,spain,the weather channel (ibm) > spain weather conditions > asthma symptoms,asthma
15035707,Gesundheit,spain,the weather channel (ibm) > spain weather conditions > migraines symptoms,migraine
1346748,Gesundheit,spain,web3_loseweight-es,(over)?weight( loss)?
15284415,Gesundheit,spain,xaxises_gs_predicts_quitsmoking,smok(ing|er)
19481922,Gesundheit,spain,zeotap > spain > interest > health & fitness > menstrual period & ovulation,ovulat(e|ion)
18427948,Gesundheit,spain,zeotap > spain > interest > health & fitness > menstrual period & ovulation (1),ovulat(e|ion)
13776546,Gesundheit,spain,zeotap > spain > interest > health & fitness > menstrual period & ovulation (2),ovulat(e|ion)
13776617,Gesundheit,spain,zeotap > spain > interest > smokers,smok(ing|er)
26569332,Gesundheit,sweden,digitalaudience: sweden > spending intent > alcoholic beverages > above average,alcohol
26569461,Gesundheit,sweden,digitalaudience: sweden > spending intent > tobacco > above average,tobacco
13723437,Gesundheit,sweden,gfk > se > purchasing power for retail product lines > tobacco products > 3: high,tobacco
21328974,Gesundheit,sweden,mediaiq_neg_tombolaswedengamblingaddiction,addict
10474262,Gesundheit,sweden,xaxisema_emea_pfizer_se_stop_smoking_oct17,smok(ing|er)
25487144,Gesundheit,sweden,xaxisse_pr_pregnancy,pregnan(t|cy)
25421542,Kinder,austria,adsquare data alliance > at > place visits > by brand > shopping > clothing and accessories > children's apparel > c&a,shopp(er|ing)
25422276,Kinder,austria,adsquare data alliance > at > place visits > by category > shopping > clothing and accessories > children's apparel,shopp(er|ing)
4027700,Kinder,austria,international_eu - austria parenting,parent(hood)?
18352024,Kinder,austria,semasio - at: classic extended audience - fashion & shopping - interest in children's fashion,shopp(er|ing)
25423893,Kinder,belgium,adsquare data alliance > be > demographics > family &amp;  marital status > parents > fathers,parent(hood)?
25421681,Kinder,belgium,adsquare data alliance > be > place visits > by brand > shopping > clothing and accessories > children's apparel > cks,shopp(er|ing)
2151638,Kinder,belgium,international_eu - belgium parenting,parent(hood)?
23680162,Kinder,belgium,irobot - parents  - belgium,parent(hood)?
23720457,Kinder,belgium,lotame > custom > be > parents,parent(hood)?
15281658,Kinder,belgium,xaxisbel_gs_predicts_moms_dads_grads,m[ou]ms?
15281981,Kinder,belgium,xaxisbel_gs_predicts_new_parents,parent(hood)?
15281926,Kinder,belgium,xaxisbel_gs_predicts_parentsofyoungkids,parent(hood)?
15281377,Kinder,belgium,xaxisbel_gs_predicts_parentsteachers,parent(hood)?
24967903,Kinder,croatia,start.io > hr > custom > redview media > startapp_moms croatia,m[ou]ms?
22218897,Kinder,croatia,startapp_moms croatia,m[ou]ms?
11155564,Kinder,denmark,branded data > nordic data resources > denmark > family & parenting,parent(hood)?
11155185,Kinder,denmark,branded data > nordic data resources > denmark > family & parenting > children,parent(hood)?
15102392,Kinder,denmark,branded data > nordic data resources > denmark > family & parenting > children > households with 1 or 2 children (power reach),parent(hood)?
11153862,Kinder,denmark,branded data > nordic data resources > denmark > family & parenting > children > households with 1 or 2 children (super target),parent(hood)?
15101456,Kinder,denmark,branded data > nordic data resources > denmark > family & parenting > children > households with children (power reach),parent(hood)?
11155367,Kinder,denmark,branded data > nordic data resources > denmark > family & parenting > children > households with children (super target),parent(hood)?
15101560,Kinder,denmark,branded data > nordic data resources > denmark > family & parenting > children > households with more than 2 children (power reach),parent(hood)?
11153007,Kinder,denmark,branded data > nordic data resources > denmark > family & parenting > children > households with more than 2 children (super target),parent(hood)?
15101328,Kinder,denmark,branded data > nordic data resources > denmark > family & parenting > children > households without children (power reach),parent(hood)?
11156879,Kinder,denmark,branded data > nordic data resources > denmark > family & parenting > children > households without children (super target),parent(hood)?
11156869,Kinder,denmark,branded data > nordic data resources > denmark > family & parenting > gender,parent(hood)?
11155774,Kinder,denmark,branded data > nordic data resources > denmark > family & parenting > gender > females,parent(hood)?
11153530,Kinder,denmark,branded data > nordic data resources > denmark > family & parenting > gender > males,parent(hood)?
15102574,Kinder,denmark,branded data > nordic data resources > denmark > interests > interested in kids (power reach),kid\'?s?
11154300,Kinder,denmark,branded data > nordic data resources > denmark > interests > interested in kids (super target),kid\'?s?
11154842,Kinder,denmark,branded data > nordic data resources > denmark > life phases > couples with kids (power reach),kid\'?s?
11153254,Kinder,denmark,branded data > nordic data resources > denmark > life phases > couples with kids (super target),kid\'?s?
11157485,Kinder,denmark,"branded data > nordic data resources > denmark > life phases > couples, no kids (power reach)",kid\'?s?
11153799,Kinder,denmark,"branded data > nordic data resources > denmark > life phases > couples, no kids (super target)",kid\'?s?
11157121,Kinder,denmark,branded data > nordic data resources > denmark > life phases > families with school children,child(ren)?
11154630,Kinder,denmark,branded data > nordic data resources > denmark > life phases > families with teen-age kids,kid\'?s?
11152966,Kinder,denmark,branded data > nordic data resources > denmark > life phases > families with young kids,kid\'?s?
11154921,Kinder,denmark,branded data > nordic data resources > denmark > life phases > older couples with no kids living at home,kid\'?s?
11153602,Kinder,denmark,branded data > nordic data resources > denmark > life phases > singles & young couples w/o kids,kid\'?s?
11155008,Kinder,denmark,branded data > nordic data resources > denmark > life phases > singles with kids (power reach),kid\'?s?
11156318,Kinder,denmark,branded data > nordic data resources > denmark > life phases > singles with kids (super target),kid\'?s?
11155090,Kinder,denmark,"branded data > nordic data resources > denmark > life phases > singles, no kids (power reach)",kid\'?s?
11153688,Kinder,denmark,"branded data > nordic data resources > denmark > life phases > singles, no kids (super target)",kid\'?s?
8012509,Kinder,denmark,branded data > nordic data resources > denmark > power reach > life phases > families with children,child(ren)?
8013354,Kinder,denmark,branded data > nordic data resources > denmark > power reach > life phases > families with children > families with teen-age kids,child(ren)?
8013353,Kinder,denmark,branded data > nordic data resources > denmark > power reach > life phases > families with children > families with young kids,child(ren)?
8013352,Kinder,denmark,branded data > nordic data resources > denmark > power reach > life phases > older couples & seniors > older couples with no kids living at home,kid\'?s?
8012503,Kinder,denmark,branded data > nordic data resources > denmark > power reach > life phases > singles & young couples w/o kids,kid\'?s?
8011072,Kinder,denmark,branded data > nordic data resources > denmark > super target > family & parenting,parent(hood)?
8012534,Kinder,denmark,branded data > nordic data resources > denmark > super target > family & parenting > children's wear,parent(hood)?
8012531,Kinder,denmark,branded data > nordic data resources > denmark > super target > family & parenting > family & parenting,parent(hood)?
8012525,Kinder,denmark,branded data > nordic data resources > denmark > super target > family & parenting > kids toys,parent(hood)?
8012547,Kinder,denmark,branded data > nordic data resources > denmark > super target > shopping > kids toys,shopp(er|ing)
7518136,Kinder,denmark,branded data > semasio > denmark > intent > baby & children's goods,child(ren)?
7518152,Kinder,denmark,branded data > semasio > denmark > interest > family & parenting,parent(hood)?
17575868,Kinder,denmark,eyeota - dk ndr - 011 ndr international - a2 less affluent young couples with children,child(ren)?
17575869,Kinder,denmark,eyeota - dk ndr - 011 ndr international - a3 less affluent families with school age children,child(ren)?
17575877,Kinder,denmark,eyeota - dk ndr - 011 ndr international - b2 comfortable young couples with children,child(ren)?
17575874,Kinder,denmark,eyeota - dk ndr - 011 ndr international - b3 comfortable families with school age children,child(ren)?
17575871,Kinder,denmark,eyeota - dk ndr - 011 ndr international - c2 prosperous young couples with children,child(ren)?
17575873,Kinder,denmark,eyeota - dk ndr - 011 ndr international - c3 prosperous families with school age children,child(ren)?
15675882,Kinder,denmark,eyeota - dk ndr - 02 family and parenting - children - households with 1 or 2 children,parent(hood)?
15675895,Kinder,denmark,eyeota - dk ndr - 02 family and parenting - children - households with children,parent(hood)?
15675903,Kinder,denmark,eyeota - dk ndr - 02 family and parenting - children - households without children,parent(hood)?
15675923,Kinder,denmark,eyeota - dk ndr - 03 life phases - couples with kids,kid\'?s?
15675928,Kinder,denmark,"eyeota - dk ndr - 03 life phases - couples, no kids",kid\'?s?
17575881,Kinder,denmark,eyeota - dk ndr - 03 life phases - families with school age children,child(ren)?
15676022,Kinder,denmark,eyeota - dk ndr - 03 life phases - singles with kids,kid\'?s?
15676021,Kinder,denmark,eyeota - dk ndr - 03 life phases - singles with kids,kid\'?s?
15676025,Kinder,denmark,"eyeota - dk ndr - 03 life phases - singles, no kids",kid\'?s?
17575892,Kinder,denmark,eyeota - dk ndr - 03 life phases - young couples with children,child(ren)?
15731811,Kinder,denmark,eyeota - dk ndr - 08 interests - interested in kids,kid\'?s?
15731807,Kinder,denmark,eyeota - dk ndr - 08 interests - interested in kids,kid\'?s?
17575917,Kinder,denmark,eyeota - dk ndr - 15 kantar media tns dk - tns gallup lifestyle - couples without children,child(ren)?
17575919,Kinder,denmark,eyeota - dk ndr - 15 kantar media tns dk - tns gallup lifestyle - families with school-age children,child(ren)?
17575940,Kinder,denmark,eyeota - dk ndr - 15 kantar media tns dk - tns gallup lifestyle - single parents,parent(hood)?
21019066,Kinder,denmark,eyeota - dk ndr - 15 kantar media tns dk - tns gallup lifestyle - skiing enthusiasts with children of school-age,child(ren)?
21019067,Kinder,denmark,eyeota - dk ndr - 15 kantar media tns dk - tns gallup lifestyle - valentine couples (no children) with outward activities,child(ren)?
17575955,Kinder,denmark,eyeota - dk ndr - 15 kantar media tns dk - tns gallup purchase intent - high spender: clothes and shoes for children (kr. 7.000+ yearly),child(ren)?
2151695,Kinder,denmark,international_eu - denmark parenting,parent(hood)?
1081212,Kinder,denmark,xaxisdk_children_potty-training,child(ren)?
15396025,Kinder,denmark,xaxisdk_gs_predicts_moms_dads_grads,m[ou]ms?
15396565,Kinder,denmark,xaxisdk_gs_predicts_new_parents,parent(hood)?
15396455,Kinder,denmark,xaxisdk_gs_predicts_parentsofyoungkids,parent(hood)?
15395557,Kinder,denmark,xaxisdk_gs_predicts_parentsteachers,parent(hood)?
10854880,Kinder,denmark,xaxisdk_hm_children_fashion,child(ren)?
10175940,Kinder,finland,branded data > mobilewalla > finland > general demography > young mothers,mother
11154333,Kinder,finland,branded data > nordic data resources > finland > family type > child (0-17 yrs),child(ren)?
11154188,Kinder,finland,branded data > nordic data resources > finland > family type > childless young couple (-34 yrs),child(ren)?
11153681,Kinder,finland,branded data > nordic data resources > finland > family type > school-age child (7-12 yrs),child(ren)?
11154763,Kinder,finland,branded data > nordic data resources > finland > family type > small child (under 3 yrs),child(ren)?
11153218,Kinder,finland,branded data > nordic data resources > finland > family type > under-school-age child (under 7 yrs),child(ren)?
11155722,Kinder,finland,branded data > nordic data resources > finland > household members > children groups,child(ren)?
15103550,Kinder,finland,branded data > nordic data resources > finland > household members > children groups > 12 - 17 years old (power reach),child(ren)?
11154985,Kinder,finland,branded data > nordic data resources > finland > household members > children groups > 12 - 17 years old (super target),child(ren)?
15102934,Kinder,finland,branded data > nordic data resources > finland > household members > children groups > 5 - 11 years old (power reach),child(ren)?
11154902,Kinder,finland,branded data > nordic data resources > finland > household members > children groups > 5 - 11 years old (super target),child(ren)?
15101674,Kinder,finland,branded data > nordic data resources > finland > household members > children groups > over 18 (power reach),child(ren)?
11154337,Kinder,finland,branded data > nordic data resources > finland > household members > children groups > over 18 (super target),child(ren)?
15102191,Kinder,finland,branded data > nordic data resources > finland > household members > children groups > under 5 (power reach),child(ren)?
11155739,Kinder,finland,branded data > nordic data resources > finland > household members > children groups > under 5 (super target),child(ren)?
11154526,Kinder,finland,branded data > nordic data resources > finland > household members > number of children,child(ren)?
15101822,Kinder,finland,branded data > nordic data resources > finland > household members > number of children > 1 (power reach),child(ren)?
11153782,Kinder,finland,branded data > nordic data resources > finland > household members > number of children > 1 (super target),child(ren)?
15102624,Kinder,finland,branded data > nordic data resources > finland > household members > number of children > 2 (power reach),child(ren)?
11154875,Kinder,finland,branded data > nordic data resources > finland > household members > number of children > 2 (super target),child(ren)?
15102438,Kinder,finland,branded data > nordic data resources > finland > household members > number of children > 3 (power reach),child(ren)?
11154557,Kinder,finland,branded data > nordic data resources > finland > household members > number of children > 3 (super target),child(ren)?
15101502,Kinder,finland,branded data > nordic data resources > finland > household members > number of children > 4 (power reach),child(ren)?
11154852,Kinder,finland,branded data > nordic data resources > finland > household members > number of children > 4 (super target),child(ren)?
15101672,Kinder,finland,branded data > nordic data resources > finland > household members > number of children > 5 or more (power reach),child(ren)?
11157539,Kinder,finland,branded data > nordic data resources > finland > household members > number of children > 5 or more (super target),child(ren)?
15102817,Kinder,finland,branded data > nordic data resources > finland > household members > number of children > none (power reach),child(ren)?
11155072,Kinder,finland,branded data > nordic data resources > finland > household members > number of children > none (super target),child(ren)?
8012599,Kinder,finland,branded data > nordic data resources > finland > power reach > life phases > families with children,child(ren)?
8012610,Kinder,finland,branded data > nordic data resources > finland > power reach > life phases > older couples without children,child(ren)?
8012611,Kinder,finland,branded data > nordic data resources > finland > super target > family type > child (0-17 yrs),child(ren)?
8013357,Kinder,finland,branded data > nordic data resources > finland > super target > family type > child (0-17 yrs) > school-age child (7-12 yrs),child(ren)?
8013370,Kinder,finland,branded data > nordic data resources > finland > super target > family type > child (0-17 yrs) > small child (under 3 yrs),child(ren)?
8013368,Kinder,finland,branded data > nordic data resources > finland > super target > family type > child (0-17 yrs) > teenager (13-17 yrs),child(ren)?
8013359,Kinder,finland,branded data > nordic data resources > finland > super target > family type > child (0-17 yrs) > under-school-age child (under 7 yrs),child(ren)?
8012612,Kinder,finland,branded data > nordic data resources > finland > super target > family type > no children,child(ren)?
8013381,Kinder,finland,branded data > nordic data resources > finland > super target > family type > no children > childless young couple (-34 yrs),child(ren)?
8013380,Kinder,finland,branded data > nordic data resources > finland > super target > family type > no children > grown-up (18-64 yrs),child(ren)?
8013379,Kinder,finland,branded data > nordic data resources > finland > super target > family type > no children > pension-age (65- yrs),child(ren)?
8013378,Kinder,finland,branded data > nordic data resources > finland > super target > family type > no children > single young (-34 yrs),child(ren)?
8012633,Kinder,finland,branded data > nordic data resources > finland > super target > interests > family & parenting,parent(hood)?
17576008,Kinder,finland,eyeota - fi ndr - 02 ndr international - a2 less affluent young couples with children,child(ren)?
17576015,Kinder,finland,eyeota - fi ndr - 02 ndr international - a3 less affluent families with school age children,child(ren)?
17576026,Kinder,finland,eyeota - fi ndr - 02 ndr international - b2 comfortable young couples with children,child(ren)?
17576028,Kinder,finland,eyeota - fi ndr - 02 ndr international - b3 comfortable families with school age children,child(ren)?
17576030,Kinder,finland,eyeota - fi ndr - 02 ndr international - c2 prosperous young couples with children,child(ren)?
17576022,Kinder,finland,eyeota - fi ndr - 02 ndr international - c3 prosperous families with school age children,child(ren)?
17576025,Kinder,finland,eyeota - fi ndr - 03 family type - families with school age children,child(ren)?
17576031,Kinder,finland,eyeota - fi ndr - 03 family type - young couples with children,child(ren)?
15735428,Kinder,finland,eyeota - fi ndr - 09 household members - children groups - 12-17 years old,child(ren)?
15735425,Kinder,finland,eyeota - fi ndr - 09 household members - children groups - 12-17 years old,child(ren)?
15738252,Kinder,finland,eyeota - fi ndr - 09 household members - children groups - 5-11 years old,child(ren)?
15738259,Kinder,finland,eyeota - fi ndr - 09 household members - children groups - over 18,child(ren)?
15738264,Kinder,finland,eyeota - fi ndr - 09 household members - children groups - under 5,child(ren)?
15738261,Kinder,finland,eyeota - fi ndr - 09 household members - children groups - under 5,child(ren)?
15738254,Kinder,finland,eyeota - fi ndr - 09 household members - children household members - 1,child(ren)?
15738255,Kinder,finland,eyeota - fi ndr - 09 household members - children household members - 1,child(ren)?
15738266,Kinder,finland,eyeota - fi ndr - 09 household members - children household members - 2,child(ren)?
15738257,Kinder,finland,eyeota - fi ndr - 09 household members - children household members - 2,child(ren)?
15738262,Kinder,finland,eyeota - fi ndr - 09 household members - children household members - 3,child(ren)?
15738263,Kinder,finland,eyeota - fi ndr - 09 household members - children household members - 3,child(ren)?
15738260,Kinder,finland,eyeota - fi ndr - 09 household members - children household members - 4,child(ren)?
15738296,Kinder,finland,eyeota - fi ndr - 09 household members - children household members - 5 or more,child(ren)?
15738265,Kinder,finland,eyeota - fi ndr - 09 household members - children household members - 5 or more,child(ren)?
15738293,Kinder,finland,eyeota - fi ndr - 09 household members - children household members - none,child(ren)?
15738295,Kinder,finland,eyeota - fi ndr - 09 household members - children household members - none,child(ren)?
21019200,Kinder,finland,eyeota - fi ndr - 21 kantar mind - kantar mind lifestyle - kantar single parents,parent(hood)?
21019215,Kinder,finland,eyeota - fi ndr - 21 kantar mind - kantar mind purchase intent - kantar high spenders - kids clothing,kid\'?s?
2154248,Kinder,finland,international_eu - finland parenting,parent(hood)?
13724105,Kinder,finland,"nordic data resources > fi > b house-owner families > b07 terraced house, kids & rock 'n' roll",kid\'?s?
13227702,Kinder,france,adsquare data alliance > fr > interests > family and relationships > mums,m[ou]ms?
13227704,Kinder,france,adsquare data alliance > fr > interests > family and relationships > mums with babies,m[ou]ms?
13227706,Kinder,france,adsquare data alliance > fr > interests > family and relationships > mums with young children,child(ren)?
14740913,Kinder,france,adsquare data alliance > fr > interests > shopping > seasonal > christmas > christmas shoppers - families with children,child(ren)?
25423305,Kinder,france,adsquare data alliance > fr > place visits > by brand > shopping > clothing and accessories > children's apparel > du pareil au meme,child(ren)?
25422266,Kinder,france,adsquare data alliance > fr > place visits > by category > shopping > clothing and accessories > children's apparel,child(ren)?
7521247,Kinder,france,branded data > conexance > france - conexance demographics > demographics > age of children,child(ren)?
7521250,Kinder,france,branded data > conexance > france - conexance demographics > demographics > age of children > child between 0-3,child(ren)?
7521259,Kinder,france,branded data > conexance > france - conexance demographics > demographics > age of children > child between 11-15,child(ren)?
7521262,Kinder,france,branded data > conexance > france - conexance demographics > demographics > age of children > child between 16-18,child(ren)?
7521253,Kinder,france,branded data > conexance > france - conexance demographics > demographics > age of children > child between 4-6,child(ren)?
7521256,Kinder,france,branded data > conexance > france - conexance demographics > demographics > age of children > child between 7-10,child(ren)?
7892351,Kinder,france,branded data > mobilewalla > france > general demography > young mothers,mother
13715700,Kinder,france,conexance > fr > family > parents of children with age between 0 and 3,parent(hood)?
13715675,Kinder,france,conexance > fr > family > parents of children with age between 11 and,parent(hood)?
13715763,Kinder,france,conexance > fr > family > parents of children with age between 16 and,parent(hood)?
13715702,Kinder,france,conexance > fr > family > parents of children with age between 4 and 6,parent(hood)?
13715689,Kinder,france,conexance > fr > family > parents of children with age between 7 and 1,parent(hood)?
13715788,Kinder,france,conexance > fr > households > typology > typology conexance d > d2 new subdivisions households with children,child(ren)?
13715798,Kinder,france,conexance > fr > households > typology > typology conexance f > f1 active families families with children or,child(ren)?
13715778,Kinder,france,conexance > fr > households > typology > typology conexance f > f2 young single parents households without f,parent(hood)?
13715812,Kinder,france,conexance > fr > households > typology > typology conexance g > g1 mature workers couples without children w,child(ren)?
20103323,Kinder,france,converged > france > hmpar_ad exchange - edf - parents with young children,parent(hood)?
2639011,Kinder,france,experian fr - mosaic - parisian elites - promising white collar and first kids,kid\'?s?
2639025,Kinder,france,experian fr - mosaic - traditional countryside - agricultural workers with children,child(ren)?
2639043,Kinder,france,"experian fr - mosaic - young active families - single parents, sports and consumption ",parent(hood)?
2639045,Kinder,france,"experian fr - mosaic - young active families - young parents, leisure equipment and tv ",parent(hood)?
3584447,Kinder,france,experian fr - presence of children - ages : 11-14,child(ren)?
3584448,Kinder,france,experian fr - presence of children - ages : 4-10,child(ren)?
3584446,Kinder,france,experian fr - presence of children - ages : under 18,child(ren)?
3584449,Kinder,france,experian fr - presence of children - ages : under 4,child(ren)?
21019317,Kinder,france,eyeota - fr experian - children - 0,child(ren)?
21019318,Kinder,france,eyeota - fr experian - children - 1,child(ren)?
21019319,Kinder,france,eyeota - fr experian - children - 2,child(ren)?
21019320,Kinder,france,eyeota - fr experian - children - 3 and more,child(ren)?
21019363,Kinder,france,eyeota - fr experian - household composition - couple with children,child(ren)?
21019364,Kinder,france,eyeota - fr experian - household composition - couple without children,child(ren)?
21019406,Kinder,france,eyeota - fr experian - household composition - single parent,parent(hood)?
21019408,Kinder,france,eyeota - fr experian - household composition coarse - family < 45 with children,child(ren)?
21019411,Kinder,france,eyeota - fr experian - household composition coarse - single < 45 years old with1 child or couples without children,child(ren)?
21019412,Kinder,france,eyeota - fr experian - household composition coarse - single < 45 years old without children,child(ren)?
21019512,Kinder,france,"eyeota - fr experian - mosaic type - e19 young parents, leisure equipment and tv",parent(hood)?
21019521,Kinder,france,"eyeota - fr experian - mosaic type - e23 single parents, sports and consumption",parent(hood)?
21019554,Kinder,france,eyeota - fr experian - mosaic type - m54 agricultural workers with children,child(ren)?
7256019,Kinder,france,eyeota - fr kantar - demographics - household composition - housewife with children older than 18 years old,child(ren)?
21778699,Kinder,france,eyeota - miq - au experian - frequent buyers - shopping - children's clothing,shopp(er|ing)
21779879,Kinder,france,eyeota - miq - fr experian - children - 0,child(ren)?
21779880,Kinder,france,eyeota - miq - fr experian - children - 1,child(ren)?
21779881,Kinder,france,eyeota - miq - fr experian - children - 2,child(ren)?
21779882,Kinder,france,eyeota - miq - fr experian - children - 3 and more,child(ren)?
21779969,Kinder,france,eyeota - miq - fr experian - household composition - couple with children,child(ren)?
21779970,Kinder,france,eyeota - miq - fr experian - household composition - couple without children,child(ren)?
21779973,Kinder,france,eyeota - miq - fr experian - household composition - single parent,parent(hood)?
21779975,Kinder,france,eyeota - miq - fr experian - household composition coarse - family < 45 with children,child(ren)?
21779978,Kinder,france,eyeota - miq - fr experian - household composition coarse - single < 45 years old with1 child or couples without children,child(ren)?
21779979,Kinder,france,eyeota - miq - fr experian - household composition coarse - single < 45 years old without children,child(ren)?
21780031,Kinder,france,"eyeota - miq - fr experian - mosaic type - e19 young parents, leisure equipment and tv",parent(hood)?
